templates/main.jet:59,60:null:0,1:null:null
templates/templateFormNewEntityOnly.jet:891,968:www/Daniel.php:4546,4623:null:if
templates/templateFormNewEntityOnly.jet:975,982:www/Daniel.php:4623,4630:null:iterate
templates/templateFormNewEntityOnly.jet:1336,1343:www/Daniel.php:4630,4637:null:iterate
templates/templateFormNewEntityOnly.jet:1699,1706:www/Daniel.php:4637,4644:null:iterate
templates/templateFormNewEntityOnly.jet:2058,2085:www/Daniel.php:4644,4671:null:iterate
templates/templateFormNewEntityOnly.jet:2097,2338:www/Daniel.php:4671,4912:null:iterate
templates/templateHtml.jet:4550,4554:www/Daniel.php:4912,4916:null:if
templates/templateHtml.jet:4561,4564:www/Daniel.php:4916,4919:null:iterate
templates/templateHtml.jet:4576,4588:www/Daniel.php:4919,4931:null:null
templates/templateHtml.jet:4633,4774:www/Daniel.php:4931,5072:null:if
templates/templateHtml.jet:4781,5565:www/Daniel.php:5072,5856:null:null
templates/templateEntityClass.jet:0,13:www/class/Bruno.class.php:0,13:null:null
templates/templateEntityClass.jet:30,35:www/class/Bruno.class.php:13,18:null:uc
templates/templateEntityClass.jet:42,60:www/class/Bruno.class.php:18,36:null:null
templates/templateEntityClass.jet:102,111:www/class/Bruno.class.php:36,45:null:iterate
templates/templateEntityClass.jet:111,138:www/class/Bruno.class.php:45,48:get:iterate
templates/templateEntityClass.jet:138,146:www/class/Bruno.class.php:48,56:null:iterate
templates/templateEntityClass.jet:102,111:www/class/Bruno.class.php:56,65:null:iterate
templates/templateEntityClass.jet:111,138:www/class/Bruno.class.php:65,73:get:iterate
templates/templateEntityClass.jet:138,146:www/class/Bruno.class.php:73,81:null:iterate
templates/templateEntityClass.jet:102,111:www/class/Bruno.class.php:81,90:null:iterate
templates/templateEntityClass.jet:111,138:www/class/Bruno.class.php:90,100:get:iterate
templates/templateEntityClass.jet:138,146:www/class/Bruno.class.php:100,108:null:iterate
templates/templateEntityClass.jet:102,111:www/class/Bruno.class.php:108,117:null:iterate
templates/templateEntityClass.jet:111,138:www/class/Bruno.class.php:117,128:get:iterate
templates/templateEntityClass.jet:138,146:www/class/Bruno.class.php:128,136:null:iterate
templates/templateEntityClass.jet:158,269:www/class/Bruno.class.php:136,247:null:null
templates/templateEntityClass.jet:308,329:www/class/Bruno.class.php:247,268:null:iterate
templates/templateEntityClass.jet:346,349:www/class/Bruno.class.php:268,271:null:uc
templates/templateEntityClass.jet:356,378:www/class/Bruno.class.php:271,293:null:iterate
templates/templateEntityClass.jet:378,405:www/class/Bruno.class.php:293,296:get:iterate
templates/templateEntityClass.jet:405,432:www/class/Bruno.class.php:296,323:null:iterate
templates/templateEntityClass.jet:449,452:www/class/Bruno.class.php:323,326:null:uc
templates/templateEntityClass.jet:459,461:www/class/Bruno.class.php:326,328:null:iterate
templates/templateEntityClass.jet:461,488:www/class/Bruno.class.php:328,331:get:iterate
templates/templateEntityClass.jet:488,502:www/class/Bruno.class.php:331,345:null:iterate
templates/templateEntityClass.jet:502,529:www/class/Bruno.class.php:345,348:get:iterate
templates/templateEntityClass.jet:529,533:www/class/Bruno.class.php:348,352:null:iterate
templates/templateEntityClass.jet:533,560:www/class/Bruno.class.php:352,355:get:iterate
templates/templateEntityClass.jet:560,565:www/class/Bruno.class.php:355,360:null:iterate
templates/templateEntityClass.jet:308,329:www/class/Bruno.class.php:360,381:null:iterate
templates/templateEntityClass.jet:346,354:www/class/Bruno.class.php:381,389:null:uc
templates/templateEntityClass.jet:361,383:www/class/Bruno.class.php:389,411:null:iterate
templates/templateEntityClass.jet:383,410:www/class/Bruno.class.php:411,419:get:iterate
templates/templateEntityClass.jet:410,437:www/class/Bruno.class.php:419,446:null:iterate
templates/templateEntityClass.jet:454,462:www/class/Bruno.class.php:446,454:null:uc
templates/templateEntityClass.jet:469,471:www/class/Bruno.class.php:454,456:null:iterate
templates/templateEntityClass.jet:471,498:www/class/Bruno.class.php:456,464:get:iterate
templates/templateEntityClass.jet:498,512:www/class/Bruno.class.php:464,478:null:iterate
templates/templateEntityClass.jet:512,539:www/class/Bruno.class.php:478,486:get:iterate
templates/templateEntityClass.jet:539,543:www/class/Bruno.class.php:486,490:null:iterate
templates/templateEntityClass.jet:543,570:www/class/Bruno.class.php:490,498:get:iterate
templates/templateEntityClass.jet:570,575:www/class/Bruno.class.php:498,503:null:iterate
templates/templateEntityClass.jet:308,329:www/class/Bruno.class.php:503,524:null:iterate
templates/templateEntityClass.jet:346,356:www/class/Bruno.class.php:524,534:null:uc
templates/templateEntityClass.jet:363,385:www/class/Bruno.class.php:534,556:null:iterate
templates/templateEntityClass.jet:385,412:www/class/Bruno.class.php:556,566:get:iterate
templates/templateEntityClass.jet:412,439:www/class/Bruno.class.php:566,593:null:iterate
templates/templateEntityClass.jet:456,466:www/class/Bruno.class.php:593,603:null:uc
templates/templateEntityClass.jet:473,475:www/class/Bruno.class.php:603,605:null:iterate
templates/templateEntityClass.jet:475,502:www/class/Bruno.class.php:605,615:get:iterate
templates/templateEntityClass.jet:502,516:www/class/Bruno.class.php:615,629:null:iterate
templates/templateEntityClass.jet:516,543:www/class/Bruno.class.php:629,639:get:iterate
templates/templateEntityClass.jet:543,547:www/class/Bruno.class.php:639,643:null:iterate
templates/templateEntityClass.jet:547,574:www/class/Bruno.class.php:643,653:get:iterate
templates/templateEntityClass.jet:574,579:www/class/Bruno.class.php:653,658:null:iterate
templates/templateEntityClass.jet:308,329:www/class/Bruno.class.php:658,679:null:iterate
templates/templateEntityClass.jet:346,357:www/class/Bruno.class.php:679,690:null:uc
templates/templateEntityClass.jet:364,386:www/class/Bruno.class.php:690,712:null:iterate
templates/templateEntityClass.jet:386,413:www/class/Bruno.class.php:712,723:get:iterate
templates/templateEntityClass.jet:413,440:www/class/Bruno.class.php:723,750:null:iterate
templates/templateEntityClass.jet:457,468:www/class/Bruno.class.php:750,761:null:uc
templates/templateEntityClass.jet:475,477:www/class/Bruno.class.php:761,763:null:iterate
templates/templateEntityClass.jet:477,504:www/class/Bruno.class.php:763,774:get:iterate
templates/templateEntityClass.jet:504,518:www/class/Bruno.class.php:774,788:null:iterate
templates/templateEntityClass.jet:518,545:www/class/Bruno.class.php:788,799:get:iterate
templates/templateEntityClass.jet:545,549:www/class/Bruno.class.php:799,803:null:iterate
templates/templateEntityClass.jet:549,576:www/class/Bruno.class.php:803,814:get:iterate
templates/templateEntityClass.jet:576,581:www/class/Bruno.class.php:814,819:null:iterate
templates/templateEntityClass.jet:593,599:www/class/Bruno.class.php:819,825:null:null
templates/templateEntityClassDB.jet:0,21:www/class/BrunoDB.class.php:0,21:null:null
templates/templateEntityClassDB.jet:21,48:www/class/BrunoDB.class.php:21,26:get:null
templates/templateEntityClassDB.jet:48,68:www/class/BrunoDB.class.php:26,46:null:null
templates/templateEntityClassDB.jet:85,90:www/class/BrunoDB.class.php:46,51:null:uc
templates/templateEntityClassDB.jet:97,489:www/class/BrunoDB.class.php:51,443:null:null
templates/templateEntityClassDB.jet:489,516:www/class/BrunoDB.class.php:443,448:get:null
templates/templateEntityClassDB.jet:516,554:www/class/BrunoDB.class.php:448,486:null:null
templates/templateEntityClassDB.jet:560,565:www/class/BrunoDB.class.php:486,491:null:null
templates/templateEntityClassDB.jet:617,674:www/class/BrunoDB.class.php:491,492:delimiter:null
templates/templateEntityClassDB.jet:657,684:www/class/BrunoDB.class.php:492,495:get:iterate
templates/templateEntityClassDB.jet:617,674:www/class/BrunoDB.class.php:495,497:delimiter:bodyContent
templates/templateEntityClassDB.jet:657,684:www/class/BrunoDB.class.php:497,505:get:iterate
templates/templateEntityClassDB.jet:617,674:www/class/BrunoDB.class.php:505,507:delimiter:bodyContent
templates/templateEntityClassDB.jet:657,684:www/class/BrunoDB.class.php:507,517:get:iterate
templates/templateEntityClassDB.jet:617,674:www/class/BrunoDB.class.php:517,519:delimiter:bodyContent
templates/templateEntityClassDB.jet:657,684:www/class/BrunoDB.class.php:519,530:get:iterate
templates/templateEntityClassDB.jet:722,779:www/class/BrunoDB.class.php:530,539:delimiter:null
templates/templateEntityClassDB.jet:762,768:www/class/BrunoDB.class.php:539,545:null:iterate
templates/templateEntityClassDB.jet:768,795:www/class/BrunoDB.class.php:545,550:get:iterate
templates/templateEntityClassDB.jet:795,800:www/class/BrunoDB.class.php:550,555:null:iterate
templates/templateEntityClassDB.jet:817,820:www/class/BrunoDB.class.php:555,558:null:uc
templates/templateEntityClassDB.jet:827,834:www/class/BrunoDB.class.php:558,565:null:iterate
templates/templateEntityClassDB.jet:722,779:www/class/BrunoDB.class.php:565,567:delimiter:bodyContent
templates/templateEntityClassDB.jet:762,768:www/class/BrunoDB.class.php:567,573:null:iterate
templates/templateEntityClassDB.jet:768,795:www/class/BrunoDB.class.php:573,578:get:iterate
templates/templateEntityClassDB.jet:795,800:www/class/BrunoDB.class.php:578,583:null:iterate
templates/templateEntityClassDB.jet:817,825:www/class/BrunoDB.class.php:583,591:null:uc
templates/templateEntityClassDB.jet:832,839:www/class/BrunoDB.class.php:591,598:null:iterate
templates/templateEntityClassDB.jet:722,779:www/class/BrunoDB.class.php:598,600:delimiter:bodyContent
templates/templateEntityClassDB.jet:762,768:www/class/BrunoDB.class.php:600,606:null:iterate
templates/templateEntityClassDB.jet:768,795:www/class/BrunoDB.class.php:606,611:get:iterate
templates/templateEntityClassDB.jet:795,800:www/class/BrunoDB.class.php:611,616:null:iterate
templates/templateEntityClassDB.jet:817,827:www/class/BrunoDB.class.php:616,626:null:uc
templates/templateEntityClassDB.jet:834,841:www/class/BrunoDB.class.php:626,633:null:iterate
templates/templateEntityClassDB.jet:722,779:www/class/BrunoDB.class.php:633,635:delimiter:bodyContent
templates/templateEntityClassDB.jet:762,768:www/class/BrunoDB.class.php:635,641:null:iterate
templates/templateEntityClassDB.jet:768,795:www/class/BrunoDB.class.php:641,646:get:iterate
templates/templateEntityClassDB.jet:795,800:www/class/BrunoDB.class.php:646,651:null:iterate
templates/templateEntityClassDB.jet:817,828:www/class/BrunoDB.class.php:651,662:null:uc
templates/templateEntityClassDB.jet:835,842:www/class/BrunoDB.class.php:662,669:null:iterate
templates/templateEntityClassDB.jet:854,933:www/class/BrunoDB.class.php:669,748:null:null
templates/templateEntityClassDB.jet:933,960:www/class/BrunoDB.class.php:748,753:get:null
templates/templateEntityClassDB.jet:960,993:www/class/BrunoDB.class.php:753,786:null:null
templates/templateEntityClassDB.jet:999,1004:www/class/BrunoDB.class.php:786,791:null:null
templates/templateEntityClassDB.jet:1070,1124:www/class/BrunoDB.class.php:791,795:delimiter:null
templates/templateEntityClassDB.jet:1096,1101:www/class/BrunoDB.class.php:795,800:null:iterate
templates/templateEntityClassDB.jet:1101,1128:www/class/BrunoDB.class.php:800,803:get:iterate
templates/templateEntityClassDB.jet:1128,1137:www/class/BrunoDB.class.php:803,812:null:iterate
templates/templateEntityClassDB.jet:1137,1164:www/class/BrunoDB.class.php:812,817:get:iterate
templates/templateEntityClassDB.jet:1164,1169:www/class/BrunoDB.class.php:817,822:null:iterate
templates/templateEntityClassDB.jet:1186,1189:www/class/BrunoDB.class.php:822,825:null:uc
templates/templateEntityClassDB.jet:1196,1203:www/class/BrunoDB.class.php:825,832:null:iterate
templates/templateEntityClassDB.jet:1070,1124:www/class/BrunoDB.class.php:832,834:delimiter:bodyContent
templates/templateEntityClassDB.jet:1096,1101:www/class/BrunoDB.class.php:834,839:null:iterate
templates/templateEntityClassDB.jet:1101,1128:www/class/BrunoDB.class.php:839,847:get:iterate
templates/templateEntityClassDB.jet:1128,1137:www/class/BrunoDB.class.php:847,856:null:iterate
templates/templateEntityClassDB.jet:1137,1164:www/class/BrunoDB.class.php:856,861:get:iterate
templates/templateEntityClassDB.jet:1164,1169:www/class/BrunoDB.class.php:861,866:null:iterate
templates/templateEntityClassDB.jet:1186,1194:www/class/BrunoDB.class.php:866,874:null:uc
templates/templateEntityClassDB.jet:1201,1208:www/class/BrunoDB.class.php:874,881:null:iterate
templates/templateEntityClassDB.jet:1070,1124:www/class/BrunoDB.class.php:881,883:delimiter:bodyContent
templates/templateEntityClassDB.jet:1096,1101:www/class/BrunoDB.class.php:883,888:null:iterate
templates/templateEntityClassDB.jet:1101,1128:www/class/BrunoDB.class.php:888,898:get:iterate
templates/templateEntityClassDB.jet:1128,1137:www/class/BrunoDB.class.php:898,907:null:iterate
templates/templateEntityClassDB.jet:1137,1164:www/class/BrunoDB.class.php:907,912:get:iterate
templates/templateEntityClassDB.jet:1164,1169:www/class/BrunoDB.class.php:912,917:null:iterate
templates/templateEntityClassDB.jet:1186,1196:www/class/BrunoDB.class.php:917,927:null:uc
templates/templateEntityClassDB.jet:1203,1210:www/class/BrunoDB.class.php:927,934:null:iterate
templates/templateEntityClassDB.jet:1070,1124:www/class/BrunoDB.class.php:934,936:delimiter:bodyContent
templates/templateEntityClassDB.jet:1096,1101:www/class/BrunoDB.class.php:936,941:null:iterate
templates/templateEntityClassDB.jet:1101,1128:www/class/BrunoDB.class.php:941,952:get:iterate
templates/templateEntityClassDB.jet:1128,1137:www/class/BrunoDB.class.php:952,961:null:iterate
templates/templateEntityClassDB.jet:1137,1164:www/class/BrunoDB.class.php:961,966:get:iterate
templates/templateEntityClassDB.jet:1164,1169:www/class/BrunoDB.class.php:966,971:null:iterate
templates/templateEntityClassDB.jet:1186,1197:www/class/BrunoDB.class.php:971,982:null:uc
templates/templateEntityClassDB.jet:1204,1211:www/class/BrunoDB.class.php:982,989:null:iterate
templates/templateEntityClassDB.jet:1223,1243:www/class/BrunoDB.class.php:989,1009:null:null
templates/templateEntityClassDB.jet:1243,1270:www/class/BrunoDB.class.php:1009,1014:get:null
templates/templateEntityClassDB.jet:1270,1357:www/class/BrunoDB.class.php:1014,1101:null:null
templates/templateEntityClassDB.jet:1357,1384:www/class/BrunoDB.class.php:1101,1106:get:null
templates/templateEntityClassDB.jet:1384,1422:www/class/BrunoDB.class.php:1106,1144:null:null
templates/templateEntityClassDB.jet:1428,1433:www/class/BrunoDB.class.php:1144,1149:null:null
templates/templateEntityClassDB.jet:1467,1484:www/class/BrunoDB.class.php:1149,1166:null:null
templates/templateEntityClassDB.jet:1484,1511:www/class/BrunoDB.class.php:1166,1171:get:null
templates/templateEntityClassDB.jet:1511,1660:www/class/BrunoDB.class.php:1171,1320:null:null
templates/templateEntityClassDB.jet:1666,1671:www/class/BrunoDB.class.php:1320,1325:null:null
templates/templateEntityClassDB.jet:1705,1776:www/class/BrunoDB.class.php:1325,1396:null:null
templates/templateEntityClassDB.jet:1776,1803:www/class/BrunoDB.class.php:1396,1401:get:null
templates/templateEntityClassDB.jet:1803,1810:www/class/BrunoDB.class.php:1401,1408:null:null
templates/templateEntityClassDB.jet:1827,1832:www/class/BrunoDB.class.php:1408,1413:null:uc
templates/templateEntityClassDB.jet:1839,1853:www/class/BrunoDB.class.php:1413,1427:null:null
templates/templateEntityClassDB.jet:1853,1880:www/class/BrunoDB.class.php:1427,1432:get:null
templates/templateEntityClassDB.jet:1880,1904:www/class/BrunoDB.class.php:1432,1456:null:null
templates/templateEntityClassDB.jet:1943,1949:www/class/BrunoDB.class.php:1456,1462:null:iterate
templates/templateEntityClassDB.jet:1949,1976:www/class/BrunoDB.class.php:1462,1467:get:iterate
templates/templateEntityClassDB.jet:1976,1981:www/class/BrunoDB.class.php:1467,1472:null:iterate
templates/templateEntityClassDB.jet:1998,2001:www/class/BrunoDB.class.php:1472,1475:null:uc
templates/templateEntityClassDB.jet:2008,2015:www/class/BrunoDB.class.php:1475,1482:null:iterate
templates/templateEntityClassDB.jet:2015,2042:www/class/BrunoDB.class.php:1482,1485:get:iterate
templates/templateEntityClassDB.jet:2042,2050:www/class/BrunoDB.class.php:1485,1493:null:iterate
templates/templateEntityClassDB.jet:1943,1949:www/class/BrunoDB.class.php:1493,1499:null:iterate
templates/templateEntityClassDB.jet:1949,1976:www/class/BrunoDB.class.php:1499,1504:get:iterate
templates/templateEntityClassDB.jet:1976,1981:www/class/BrunoDB.class.php:1504,1509:null:iterate
templates/templateEntityClassDB.jet:1998,2006:www/class/BrunoDB.class.php:1509,1517:null:uc
templates/templateEntityClassDB.jet:2013,2020:www/class/BrunoDB.class.php:1517,1524:null:iterate
templates/templateEntityClassDB.jet:2020,2047:www/class/BrunoDB.class.php:1524,1532:get:iterate
templates/templateEntityClassDB.jet:2047,2055:www/class/BrunoDB.class.php:1532,1540:null:iterate
templates/templateEntityClassDB.jet:1943,1949:www/class/BrunoDB.class.php:1540,1546:null:iterate
templates/templateEntityClassDB.jet:1949,1976:www/class/BrunoDB.class.php:1546,1551:get:iterate
templates/templateEntityClassDB.jet:1976,1981:www/class/BrunoDB.class.php:1551,1556:null:iterate
templates/templateEntityClassDB.jet:1998,2008:www/class/BrunoDB.class.php:1556,1566:null:uc
templates/templateEntityClassDB.jet:2015,2022:www/class/BrunoDB.class.php:1566,1573:null:iterate
templates/templateEntityClassDB.jet:2022,2049:www/class/BrunoDB.class.php:1573,1583:get:iterate
templates/templateEntityClassDB.jet:2049,2057:www/class/BrunoDB.class.php:1583,1591:null:iterate
templates/templateEntityClassDB.jet:1943,1949:www/class/BrunoDB.class.php:1591,1597:null:iterate
templates/templateEntityClassDB.jet:1949,1976:www/class/BrunoDB.class.php:1597,1602:get:iterate
templates/templateEntityClassDB.jet:1976,1981:www/class/BrunoDB.class.php:1602,1607:null:iterate
templates/templateEntityClassDB.jet:1998,2009:www/class/BrunoDB.class.php:1607,1618:null:uc
templates/templateEntityClassDB.jet:2016,2023:www/class/BrunoDB.class.php:1618,1625:null:iterate
templates/templateEntityClassDB.jet:2023,2050:www/class/BrunoDB.class.php:1625,1636:get:iterate
templates/templateEntityClassDB.jet:2050,2058:www/class/BrunoDB.class.php:1636,1644:null:iterate
templates/templateEntityClassDB.jet:2070,2088:www/class/BrunoDB.class.php:1644,1662:null:null
templates/templateEntityClassDB.jet:2088,2115:www/class/BrunoDB.class.php:1662,1667:get:null
templates/templateEntityClassDB.jet:2115,2174:www/class/BrunoDB.class.php:1667,1726:null:null
templates/templateEntityClassDB.jet:2174,2201:www/class/BrunoDB.class.php:1726,1731:get:null
templates/templateEntityClassDB.jet:2201,2249:www/class/BrunoDB.class.php:1731,1779:null:null
templates/templateEntityClassDB.jet:2288,2303:www/class/BrunoDB.class.php:1779,1794:null:iterate
templates/templateEntityClassDB.jet:2303,2330:www/class/BrunoDB.class.php:1794,1799:get:iterate
templates/templateEntityClassDB.jet:2330,2335:www/class/BrunoDB.class.php:1799,1804:null:iterate
templates/templateEntityClassDB.jet:2352,2355:www/class/BrunoDB.class.php:1804,1807:null:uc
templates/templateEntityClassDB.jet:2362,2483:www/class/BrunoDB.class.php:1807,1928:null:iterate
templates/templateEntityClassDB.jet:2483,2510:www/class/BrunoDB.class.php:1928,1931:get:iterate
templates/templateEntityClassDB.jet:2510,2519:www/class/BrunoDB.class.php:1931,1940:null:iterate
templates/templateEntityClassDB.jet:2519,2546:www/class/BrunoDB.class.php:1940,1945:get:iterate
templates/templateEntityClassDB.jet:2546,2551:www/class/BrunoDB.class.php:1945,1950:null:iterate
templates/templateEntityClassDB.jet:2568,2571:www/class/BrunoDB.class.php:1950,1953:null:uc
templates/templateEntityClassDB.jet:2578,2593:www/class/BrunoDB.class.php:1953,1968:null:iterate
templates/templateEntityClassDB.jet:2288,2303:www/class/BrunoDB.class.php:1968,1983:null:iterate
templates/templateEntityClassDB.jet:2303,2330:www/class/BrunoDB.class.php:1983,1988:get:iterate
templates/templateEntityClassDB.jet:2330,2335:www/class/BrunoDB.class.php:1988,1993:null:iterate
templates/templateEntityClassDB.jet:2352,2360:www/class/BrunoDB.class.php:1993,2001:null:uc
templates/templateEntityClassDB.jet:2367,2488:www/class/BrunoDB.class.php:2001,2122:null:iterate
templates/templateEntityClassDB.jet:2488,2515:www/class/BrunoDB.class.php:2122,2130:get:iterate
templates/templateEntityClassDB.jet:2515,2524:www/class/BrunoDB.class.php:2130,2139:null:iterate
templates/templateEntityClassDB.jet:2524,2551:www/class/BrunoDB.class.php:2139,2144:get:iterate
templates/templateEntityClassDB.jet:2551,2556:www/class/BrunoDB.class.php:2144,2149:null:iterate
templates/templateEntityClassDB.jet:2573,2581:www/class/BrunoDB.class.php:2149,2157:null:uc
templates/templateEntityClassDB.jet:2588,2603:www/class/BrunoDB.class.php:2157,2172:null:iterate
templates/templateEntityClassDB.jet:2288,2303:www/class/BrunoDB.class.php:2172,2187:null:iterate
templates/templateEntityClassDB.jet:2303,2330:www/class/BrunoDB.class.php:2187,2192:get:iterate
templates/templateEntityClassDB.jet:2330,2335:www/class/BrunoDB.class.php:2192,2197:null:iterate
templates/templateEntityClassDB.jet:2352,2362:www/class/BrunoDB.class.php:2197,2207:null:uc
templates/templateEntityClassDB.jet:2369,2490:www/class/BrunoDB.class.php:2207,2328:null:iterate
templates/templateEntityClassDB.jet:2490,2517:www/class/BrunoDB.class.php:2328,2338:get:iterate
templates/templateEntityClassDB.jet:2517,2526:www/class/BrunoDB.class.php:2338,2347:null:iterate
templates/templateEntityClassDB.jet:2526,2553:www/class/BrunoDB.class.php:2347,2352:get:iterate
templates/templateEntityClassDB.jet:2553,2558:www/class/BrunoDB.class.php:2352,2357:null:iterate
templates/templateEntityClassDB.jet:2575,2585:www/class/BrunoDB.class.php:2357,2367:null:uc
templates/templateEntityClassDB.jet:2592,2607:www/class/BrunoDB.class.php:2367,2382:null:iterate
templates/templateEntityClassDB.jet:2288,2303:www/class/BrunoDB.class.php:2382,2397:null:iterate
templates/templateEntityClassDB.jet:2303,2330:www/class/BrunoDB.class.php:2397,2402:get:iterate
templates/templateEntityClassDB.jet:2330,2335:www/class/BrunoDB.class.php:2402,2407:null:iterate
templates/templateEntityClassDB.jet:2352,2363:www/class/BrunoDB.class.php:2407,2418:null:uc
templates/templateEntityClassDB.jet:2370,2491:www/class/BrunoDB.class.php:2418,2539:null:iterate
templates/templateEntityClassDB.jet:2491,2518:www/class/BrunoDB.class.php:2539,2550:get:iterate
templates/templateEntityClassDB.jet:2518,2527:www/class/BrunoDB.class.php:2550,2559:null:iterate
templates/templateEntityClassDB.jet:2527,2554:www/class/BrunoDB.class.php:2559,2564:get:iterate
templates/templateEntityClassDB.jet:2554,2559:www/class/BrunoDB.class.php:2564,2569:null:iterate
templates/templateEntityClassDB.jet:2576,2587:www/class/BrunoDB.class.php:2569,2580:null:uc
templates/templateEntityClassDB.jet:2594,2609:www/class/BrunoDB.class.php:2580,2595:null:iterate
templates/templateEntityClassDB.jet:2621,2657:www/class/BrunoDB.class.php:2595,2631:null:null
templates/templateEntityClassDB.jet:2663,2668:www/class/BrunoDB.class.php:2631,2636:null:null
templates/templateEntityClassDB.jet:2702,2783:www/class/BrunoDB.class.php:2636,2717:null:null
templates/templateEntityClassDB.jet:2783,2810:www/class/BrunoDB.class.php:2717,2722:get:null
templates/templateEntityClassDB.jet:2810,2817:www/class/BrunoDB.class.php:2722,2729:null:null
templates/templateEntityClassDB.jet:2834,2839:www/class/BrunoDB.class.php:2729,2734:null:uc
templates/templateEntityClassDB.jet:2846,2860:www/class/BrunoDB.class.php:2734,2748:null:null
templates/templateEntityClassDB.jet:2860,2887:www/class/BrunoDB.class.php:2748,2753:get:null
templates/templateEntityClassDB.jet:2887,2911:www/class/BrunoDB.class.php:2753,2777:null:null
templates/templateEntityClassDB.jet:2950,2956:www/class/BrunoDB.class.php:2777,2783:null:iterate
templates/templateEntityClassDB.jet:2956,2983:www/class/BrunoDB.class.php:2783,2788:get:iterate
templates/templateEntityClassDB.jet:2983,2988:www/class/BrunoDB.class.php:2788,2793:null:iterate
templates/templateEntityClassDB.jet:3005,3008:www/class/BrunoDB.class.php:2793,2796:null:uc
templates/templateEntityClassDB.jet:3015,3022:www/class/BrunoDB.class.php:2796,2803:null:iterate
templates/templateEntityClassDB.jet:3022,3049:www/class/BrunoDB.class.php:2803,2806:get:iterate
templates/templateEntityClassDB.jet:3049,3057:www/class/BrunoDB.class.php:2806,2814:null:iterate
templates/templateEntityClassDB.jet:2950,2956:www/class/BrunoDB.class.php:2814,2820:null:iterate
templates/templateEntityClassDB.jet:2956,2983:www/class/BrunoDB.class.php:2820,2825:get:iterate
templates/templateEntityClassDB.jet:2983,2988:www/class/BrunoDB.class.php:2825,2830:null:iterate
templates/templateEntityClassDB.jet:3005,3013:www/class/BrunoDB.class.php:2830,2838:null:uc
templates/templateEntityClassDB.jet:3020,3027:www/class/BrunoDB.class.php:2838,2845:null:iterate
templates/templateEntityClassDB.jet:3027,3054:www/class/BrunoDB.class.php:2845,2853:get:iterate
templates/templateEntityClassDB.jet:3054,3062:www/class/BrunoDB.class.php:2853,2861:null:iterate
templates/templateEntityClassDB.jet:2950,2956:www/class/BrunoDB.class.php:2861,2867:null:iterate
templates/templateEntityClassDB.jet:2956,2983:www/class/BrunoDB.class.php:2867,2872:get:iterate
templates/templateEntityClassDB.jet:2983,2988:www/class/BrunoDB.class.php:2872,2877:null:iterate
templates/templateEntityClassDB.jet:3005,3015:www/class/BrunoDB.class.php:2877,2887:null:uc
templates/templateEntityClassDB.jet:3022,3029:www/class/BrunoDB.class.php:2887,2894:null:iterate
templates/templateEntityClassDB.jet:3029,3056:www/class/BrunoDB.class.php:2894,2904:get:iterate
templates/templateEntityClassDB.jet:3056,3064:www/class/BrunoDB.class.php:2904,2912:null:iterate
templates/templateEntityClassDB.jet:2950,2956:www/class/BrunoDB.class.php:2912,2918:null:iterate
templates/templateEntityClassDB.jet:2956,2983:www/class/BrunoDB.class.php:2918,2923:get:iterate
templates/templateEntityClassDB.jet:2983,2988:www/class/BrunoDB.class.php:2923,2928:null:iterate
templates/templateEntityClassDB.jet:3005,3016:www/class/BrunoDB.class.php:2928,2939:null:uc
templates/templateEntityClassDB.jet:3023,3030:www/class/BrunoDB.class.php:2939,2946:null:iterate
templates/templateEntityClassDB.jet:3030,3057:www/class/BrunoDB.class.php:2946,2957:get:iterate
templates/templateEntityClassDB.jet:3057,3065:www/class/BrunoDB.class.php:2957,2965:null:iterate
templates/templateEntityClassDB.jet:3077,3095:www/class/BrunoDB.class.php:2965,2983:null:null
templates/templateEntityClassDB.jet:3095,3122:www/class/BrunoDB.class.php:2983,2988:get:null
templates/templateEntityClassDB.jet:3122,3162:www/class/BrunoDB.class.php:2988,3028:null:null
templates/templateEntityClass.jet:0,13:www/class/Daniel.class.php:0,13:null:null
templates/templateEntityClass.jet:30,36:www/class/Daniel.class.php:13,19:null:uc
templates/templateEntityClass.jet:43,61:www/class/Daniel.class.php:19,37:null:null
templates/templateEntityClass.jet:103,112:www/class/Daniel.class.php:37,46:null:iterate
templates/templateEntityClass.jet:112,139:www/class/Daniel.class.php:46,49:get:iterate
templates/templateEntityClass.jet:139,147:www/class/Daniel.class.php:49,57:null:iterate
templates/templateEntityClass.jet:103,112:www/class/Daniel.class.php:57,66:null:iterate
templates/templateEntityClass.jet:112,139:www/class/Daniel.class.php:66,74:get:iterate
templates/templateEntityClass.jet:139,147:www/class/Daniel.class.php:74,82:null:iterate
templates/templateEntityClass.jet:159,270:www/class/Daniel.class.php:82,193:null:null
templates/templateEntityClass.jet:309,330:www/class/Daniel.class.php:193,214:null:iterate
templates/templateEntityClass.jet:347,350:www/class/Daniel.class.php:214,217:null:uc
templates/templateEntityClass.jet:357,379:www/class/Daniel.class.php:217,239:null:iterate
templates/templateEntityClass.jet:379,406:www/class/Daniel.class.php:239,242:get:iterate
templates/templateEntityClass.jet:406,433:www/class/Daniel.class.php:242,269:null:iterate
templates/templateEntityClass.jet:450,453:www/class/Daniel.class.php:269,272:null:uc
templates/templateEntityClass.jet:460,462:www/class/Daniel.class.php:272,274:null:iterate
